DateTime,Daily News Sentiment
2/2/2018 0:00,-0.33
2/5/2018 0:00,-0.27
2/7/2018 0:00,-0.4
3/6/2018 0:00,-0.8
3/15/2018 0:00,-0.4
3/16/2018 0:00,-0.1
3/29/2018 0:00,-0.2
3/30/2018 0:00,-0.7
4/3/2018 0:00,0.1
4/12/2018 0:00,-0.2
4/24/2018 0:00,-0.6
5/9/2018 0:00,-0.3
6/13/2018 0:00,0.3
6/22/2018 0:00,-0.4
7/25/2018 0:00,0.2
7/27/2018 0:00,-0.3
7/31/2018 0:00,-0.1
8/1/2018 0:00,-0.3
8/15/2018 0:00,-0.2
8/16/2018 0:00,0.3
8/22/2018 0:00,-0.3
10/9/2018 0:00,-0.2
10/24/2018 0:00,-0.5
11/2/2018 0:00,-0.1
11/15/2018 0:00,-0.8
11/23/2018 0:00,-0.5
11/30/2018 0:00,-0.1
12/16/2018 0:00,-0.2
12/24/2018 0:00,-0.1
12/25/2018 0:00,-0.5
12/26/2018 0:00,-0.2
2/1/2019 0:00,0.05
2/5/2019 0:00,-0.2
2/24/2019 0:00,-0.5
2/28/2019 0:00,0.2
3/6/2019 0:00,-0.33
3/15/2019 0:00,-0.3
3/20/2019 0:00,0.1
3/21/2019 0:00,-0.1
4/1/2019 0:00,0.4
4/3/2019 0:00,0.1
4/12/2019 0:00,0.1
4/24/2019 0:00,0.1
4/29/2019 0:00,0.1
5/2/2019 0:00,0.3
5/4/2019 0:00,-0.1
5/12/2019 0:00,0.4
5/29/2019 0:00,-0.8
5/30/2019 0:00,0
6/20/2019 0:00,0.5
6/21/2019 0:00,-0.1
6/24/2019 0:00,0.1
6/26/2019 0:00,-0.2
6/29/2019 0:00,-0.3
7/9/2019 0:00,-0.1
8/1/2019 0:00,-0.1
8/8/2019 0:00,-0.2
8/16/2019 0:00,-0.1
9/13/2019 0:00,-0.1
9/18/2019 0:00,-0.2
9/23/2019 0:00,-0.1
10/11/2019 0:00,-0.1
10/21/2019 0:00,-0.5
10/23/2019 0:00,0.1
10/27/2019 0:00,-0.4
10/28/2019 0:00,0
10/30/2019 0:00,-0.5
11/1/2019 0:00,-0.35
11/2/2019 0:00,-0.8
11/5/2019 0:00,0.2
11/6/2019 0:00,-0.1
11/20/2019 0:00,-0.6
11/21/2019 0:00,-0.5
11/22/2019 0:00,0
11/25/2019 0:00,0.3
12/1/2019 0:00,0.2
12/2/2019 0:00,-0.1
12/10/2019 0:00,-0.43
12/11/2019 0:00,-0.3
12/12/2019 0:00,-0.6
12/16/2019 0:00,-0.5
12/17/2019 0:00,-0.1
12/18/2019 0:00,-0.6
1/2/2020 0:00,-0.1
1/3/2020 0:00,-0.4
1/4/2020 0:00,-0.2
1/24/2020 0:00,-0.07
1/26/2020 0:00,-0.1
1/27/2020 0:00,-0.17
1/30/2020 0:00,-0.1
1/31/2020 0:00,-0.05
2/3/2020 0:00,-0.23
2/7/2020 0:00,0.3
2/12/2020 0:00,0.1
2/20/2020 0:00,-0.2
2/24/2020 0:00,0.1
3/5/2020 0:00,0.2
3/10/2020 0:00,-0.1
3/11/2020 0:00,0.3
3/12/2020 0:00,-0.4
3/17/2020 0:00,-0.7
3/18/2020 0:00,-0.4
3/22/2020 0:00,-0.5
3/31/2020 0:00,-0.5
4/7/2020 0:00,-0.16
4/13/2020 0:00,-0.17
4/14/2020 0:00,-0.25
4/16/2020 0:00,-0.1
4/17/2020 0:00,-0.3
4/20/2020 0:00,-0.1
4/22/2020 0:00,0.2
4/24/2020 0:00,-0.1
4/26/2020 0:00,-0.1
4/27/2020 0:00,-0.1
4/29/2020 0:00,0.1
5/1/2020 0:00,-0.08
5/4/2020 0:00,-0.1
5/8/2020 0:00,-0.5
5/12/2020 0:00,-0.1
5/13/2020 0:00,-0.6
5/18/2020 0:00,-0.2
5/21/2020 0:00,-0.2
5/27/2020 0:00,-0.4
5/28/2020 0:00,-0.1
5/29/2020 0:00,0.1
6/10/2020 0:00,-0.2
6/24/2020 0:00,-0.8
6/25/2020 0:00,-0.1
6/26/2020 0:00,-0.1
6/29/2020 0:00,-0.7
7/17/2020 0:00,-0.3
7/21/2020 0:00,0.17
7/24/2020 0:00,-0.5
7/25/2020 0:00,-0.3
7/27/2020 0:00,-0.3
7/28/2020 0:00,0.1
7/30/2020 0:00,-0.35
7/31/2020 0:00,-0.39
8/3/2020 0:00,-0.4
8/7/2020 0:00,-0.3
8/24/2020 0:00,0.15
8/25/2020 0:00,-0.15
8/26/2020 0:00,-0.3
8/27/2020 0:00,-0.1
8/28/2020 0:00,-0.33
9/14/2020 0:00,-0.7
9/22/2020 0:00,-0.1
9/24/2020 0:00,-0.1
9/25/2020 0:00,-0.3
9/28/2020 0:00,-0.3
9/30/2020 0:00,-0.2
10/2/2020 0:00,-0.2
10/6/2020 0:00,-0.35
10/7/2020 0:00,0
10/13/2020 0:00,-0.1
10/25/2020 0:00,-0.53
10/28/2020 0:00,0.1
11/4/2020 0:00,-0.37
11/8/2020 0:00,-0.55
11/9/2020 0:00,-0.22
11/10/2020 0:00,0.1
11/11/2020 0:00,0.1
11/18/2020 0:00,-0.43
11/25/2020 0:00,-0.3
11/26/2020 0:00,-0.3
11/27/2020 0:00,0.1
12/1/2020 0:00,-0.3
12/2/2020 0:00,-0.28
12/3/2020 0:00,-0.37
12/4/2020 0:00,-0.05
12/8/2020 0:00,-0.18
12/9/2020 0:00,-0.13
12/12/2020 0:00,-0.4
12/13/2020 0:00,-0.4
12/15/2020 0:00,0.1
12/16/2020 0:00,-0.33
12/17/2020 0:00,-0.3
12/18/2020 0:00,-0.1
12/19/2020 0:00,-0.05
12/22/2020 0:00,0.3
12/24/2020 0:00,-0.2
12/29/2020 0:00,-0.5
12/30/2020 0:00,-0.4
12/31/2020 0:00,-0.1
1/1/2021 0:00,-0.2
1/2/2021 0:00,0.2
1/4/2021 0:00,-0.2
1/6/2021 0:00,-0.45
1/8/2021 0:00,-0.4
1/11/2021 0:00,-0.6
